platform,job_id,source_url,capture_date,job_title,employer,location_raw,primary_city,primary_country,region_group,multi_location,evidence_level,screen_decision,matched_terms,african_language,other_language,market_named,notes
TikTok,7470403479480224007,https://lifeattiktok.com/search/7470403479480224007,2025-08-14,"Staff Machine Learning Engineer, Content Safety & Ecosystem -- Multimodality",TikTok,,,,,no,title_only,include,content safety,,,,page_status=detail
TikTok,7470411308999919890,https://lifeattiktok.com/search/7470411308999919890,2025-05-01,"Senior Machine Learning Engineer, Content Safety & Ecosystem - Personalization",TikTok,,,,,no,title_only,include,content safety,,,,page_status=detail
TikTok,7473300892659206407,https://lifeattiktok.com/search/7473300892659206407?utm_source=Simplify,2025-10-11,Product Manager Intern (TikTok LIVE-Ecosystem Governance) - 2025 Summer (BS/MS),TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7475130354514020615,https://lifeattiktok.com/search/7475130354514020615?spread=128SD3R,2025-10-30,"Machine Learning Engineer Intern, Data Trust & Safety (Australia) - 2026 Start",TikTok,,,,,no,title_only,include,trust & safety,,,Australia,page_status=detail
TikTok,7475758445267273992,https://lifeattiktok.com/search/7475758445267273992,2025-09-07,Search Ads Product Operations Specialist - Trust & Safety,TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7477763963695941895,https://lifeattiktok.com/search/7477763963695941895,2025-09-08,"Policy Specialist, Customer Support - Trust and Safety",TikTok,,,,,no,title_only,include,trust and safety; policy specialist,,,,page_status=detail
TikTok,7477823729822812424,https://lifeattiktok.com/search/7477823729822812424,2025-09-07,Search & Account Safety Operations QT - Korean Speaker,TikTok,,,,,no,title_only,include,safety operations,,korean,,page_status=detail
TikTok,7477924098859157767,https://lifeattiktok.com/search/7477924098859157767?spread=5MWH5CQ&utm_source=Trust+and+Safety+Jobs,2025-04-05,TikTok LIVE - Content Quality Assurance Specialist (Russian Speaking),TikTok,,,,,no,title_only,include,content quality,,russian,,page_status=detail
TikTok,7479124922725157127,https://lifeattiktok.com/search/7479124922725157127?utm_source=Simplify,2025-10-11,Product Manager Intern (TikTok LIVE-Ecosystem Governance)- 2025 Summer (MBA),TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7480560137469528338,https://lifeattiktok.com/search/7480560137469528338?utm_source=Trust+and+Safety+Jobs,2025-05-20,"LPO Triage Specialist, Japanese - Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,japanese,,page_status=detail
TikTok,7480683150084245778,https://lifeattiktok.com/search/7480683150084245778?spread=5MWH5CQ&utm_source=Trust+and+Safety+Jobs,2025-05-20,"Content Quality Analyst, TikTok LIVE (Spanish Speaking)",TikTok,,,,,no,title_only,include,content quality; quality analyst,,spanish,,page_status=detail
TikTok,7481307240956610834,https://lifeattiktok.com/search/7481307240956610834?utm_source=Trust+and+Safety+Jobs,2025-05-20,"Partner Management - Quality Analyst, T&S",TikTok,,,,,no,title_only,include,t&s; quality analyst,,,,page_status=detail
TikTok,7481313788936603912,https://lifeattiktok.com/search/7481313788936603912?utm_source=Trust+and+Safety+Jobs,2025-05-20,"Senior Manager, eCommerce - Public Policy & Government Affairs - Brussels",TikTok,,,,,no,title_only,include,public policy,,,,page_status=detail
TikTok,7481687949492586770,https://lifeattiktok.com/search/7481687949492586770,2025-05-20,"Senior Manager, Societal Safety - Government Relations and Public Policy - DACH",TikTok,,,,,no,title_only,include,public policy,,,Germany,page_status=detail
TikTok,7481807242333817106,https://lifeattiktok.com/search/7481807242333817106?spread=5MWH5CQ,2025-04-02,Public Policy Intern (Global Public Policy) - 2025 Start (BS/MS),TikTok,,,,,no,title_only,include,public policy,,,,page_status=detail
TikTok,7482672609936312583,https://lifeattiktok.com/search/7482672609936312583,2025-04-01,Content Moderator - Block (Shift),TikTok,,,,,no,title_only,include,content moderat*; moderat*,,,,page_status=detail
TikTok,7482724555980818696,https://lifeattiktok.com/search/7482724555980818696,2025-08-14,"Global Emergency Response Team Specialist (Japanese speaking), Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,japanese,,page_status=detail
TikTok,7482727144511867154,https://lifeattiktok.com/search/7482727144511867154?utm_source=Trust+and+Safety+Jobs,2025-05-20,"Global Emergency Response Team Specialist (Spanish speaking), Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,spanish,,page_status=detail
TikTok,7483573960875346184,https://lifeattiktok.com/search/7483573960875346184?utm_source=Trust+and+Safety+Jobs,2025-05-20,"Head of Risk Containment, Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7483946597417470215,https://lifeattiktok.com/search/7483946597417470215?spread=XKM9ZXE,2025-04-24,"Legal Policy Operations Triage Lead, Americas - Trust and Safety",TikTok,,,,,no,title_only,include,trust and safety; policy operations,,,,page_status=detail
TikTok,7485215395230550280,https://lifeattiktok.com/search/7485215395230550280,2025-09-29,"Senior Security Engineer, Global E-Commerce (Governance Service)",TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7485217006896220424,https://lifeattiktok.com/search/7485217006896220424,2025-09-28,Senior Security Engineer - Global E-Commerce (Governance Service),TikTok,,,,,no,title_only,include,governance,,,,page_status=detail
TikTok,7485682709625932040,https://lifeattiktok.com/search/7485682709625932040,2025-09-28,Global Head of Risk Prevention - Trust & Safety,TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7485769843905906952,https://lifeattiktok.com/search/7485769843905906952?spread=5MWH5CQ,2025-04-02,"Public Policy Manager, Hate Speech",TikTok,,,,,no,title_only,include,policy manager; public policy,,,,page_status=detail
TikTok,7486336402779998471,https://lifeattiktok.com/search/7486336402779998471?utm_source=Trust+and+Safety+Jobs,2025-05-20,"Analyst, Coordinated Networks & Scaled Abuse, Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety; abuse,,,,page_status=detail
TikTok,7488143689278605575,https://lifeattiktok.com/search/7488143689278605575?utm_source=Trust+and+Safety+Jobs,2025-05-20,"Product Manager, New Feature, Trust & Safety",TikTok,,,,,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7488270872744184082,https://lifeattiktok.com/search/7488270872744184082?utm_source=levels.fyi&spread=5MWH5CQ,2025-10-20,"Backend Software Engineer Intern, Business Integrity - 2025 Start",TikTok,,,,,no,title_only,include,integrity,,,,page_status=detail
TikTok,7488399042070956296,https://lifeattiktok.com/search/7488399042070956296,2025-10-03,"Software Engineer, Ads Business Integrity - Customer Experience",TikTok,,,,,no,title_only,include,integrity,,,,page_status=detail
TikTok,7488411263112120594,https://lifeattiktok.com/search/7488411263112120594?utm_source=Trust+and+Safety+Jobs,2025-05-20,Deceptive Behaviors Policy Lead - Trust and Safety,TikTok,,,,,no,title_only,include,trust and safety; policy lead,,,,page_status=detail
TikTok,7489179198050535687,https://lifeattiktok.com/search/7489179198050535687,2025-04-14,"Data Scientist - Analytics, Trust & Safety - San Jose",TikTok,San Jose,San Jose,United States,Hub,no,title_only,include,trust & safety,,,,page_status=detail
TikTok,7491345410905770248,https://lifeattiktok.com/search/7491345410905770248,2025-04-16,Search Operations Ads Quality Analyst (Spanish) - Austin - Trust & Safety,TikTok,Austin,Austin,United States,Hub,no,title_only,include,trust & safety; quality analyst,,spanish,,page_status=detail
